"Time	Open	High	Low	Close	Volume";Open;High;Low;Close
"2009-04-08 00:00	1.32030	1.33075	1.31480	1.32400	703805";;;;
"2009-04-09 00:00	1.32400	1.33355	1.30970	1.31110	581103";;;;
"2009-04-10 00:00	1.31110	1.31875	1.30920	1.31845	171018";;;;
"2009-04-12 00:00	1.31862	1.31890	1.31270	1.31430	16394";;;;
"2009-04-13 00:00	1.31430	1.33915	1.31395	1.33260	260165";;;;
"2009-04-14 00:00	1.33260	1.33665	1.32260	1.32430	512719";;;;
"2009-04-15 00:00	1.32430	1.32975	1.31460	1.32650	621140";;;;
"2009-04-16 00:00	1.32640	1.32640	1.31265	1.31550	615509";;;;
"2009-04-17 00:00	1.31550	1.31620	1.30170	1.30430	559432";;;;
"2009-04-19 00:00	1.30577	1.30591	1.29680	1.29845	47083";;;;
"2009-04-20 00:00	1.29850	1.30180	1.28910	1.29130	544973";;;;
"2009-04-21 00:00	1.29125	1.29935	1.28985	1.29210	565060";;;;
"2009-04-22 00:00	1.29215	1.30370	1.28845	1.29930	587141";;;;
"2009-04-23 00:00	1.29930	1.31605	1.29795	1.31290	545539";;;;
"2009-04-24 00:00	1.31290	1.33010	1.31205	1.32395	520496";;;;
"2009-04-26 00:00	1.32440	1.32458	1.31785	1.31955	45778";;;;
"2009-04-27 00:00	1.31955	1.32025	1.29960	1.30170	544791";;;;
"2009-04-28 00:00	1.30180	1.31660	1.29635	1.31535	491200";;;;
"2009-04-29 00:00	1.31540	1.33390	1.31405	1.32950	483715";;;;
"2009-04-30 00:00	1.32950	1.33855	1.31905	1.32460	468815";;;;
"2009-05-01 00:00	1.32460	1.33275	1.32270	1.32705	300231";;;;
"2009-05-03 00:00	1.32678	1.33245	1.32636	1.33170	55620";;;;
"2009-05-04 00:00	1.33170	1.34375	1.32120	1.33855	413893";;;;
"2009-05-05 00:00	1.33860	1.34355	1.32820	1.33035	406469";;;;
"2009-05-06 00:00	1.33035	1.33745	1.32455	1.32859	506304";;;;
"2009-05-07 00:00	1.32861	1.34700	1.32515	1.33585	366521";;;;
"2009-05-08 00:00	1.33590	1.36500	1.33415	1.36390	362684";;;;
"2009-05-10 00:00	1.36440	1.36560	1.36145	1.36290	32625";;;;
"2009-05-11 00:00	1.36290	1.36670	1.35570	1.35830	601342";;;;
"2009-05-12 00:00	1.35825	1.37220	1.35625	1.36960	782819";;;;
"2009-05-13 00:00	1.36960	1.37160	1.35245	1.35645	616776";;;;
"2009-05-14 00:00	1.35650	1.36650	1.35310	1.36355	434215";;;;
"2009-05-15 00:00	1.36360	1.36440	1.34620	1.34945	378412";;;;
"2009-05-17 00:00	1.34778	1.34890	1.34285	1.34395	53267";;;;
"2009-05-18 00:00	1.34405	1.35630	1.34230	1.35335	462080";;;;
"2009-05-19 00:00	1.35335	1.36680	1.35330	1.36135	515227";;;;
"2009-05-20 00:00	1.36130	1.38290	1.35835	1.37680	500613";;;;
"2009-05-21 00:00	1.37680	1.39545	1.37280	1.39535	544484";;;;
"2009-05-22 00:00	1.39535	1.40500	1.38995	1.39955	606422";;;;
"2009-05-24 00:00	1.40169	1.40480	1.39905	1.40055	38730";;;;
"2009-05-25 00:00	1.40060	1.40275	1.39575	1.39860	391976";;;;
"2009-05-26 00:00	1.39865	1.40050	1.38600	1.39810	828179";;;;
"2009-05-27 00:00	1.39815	1.39955	1.38223	1.38435	799221";;;;
"2009-05-28 00:00	1.38430	1.39830	1.37930	1.39540	783704";;;;
"2009-05-29 00:00	1.39540	1.41685	1.39475	1.41565	770232";;;;
"2009-05-31 00:00	1.41449	1.41450	1.40990	1.41165	50227";;;;
"2009-06-01 00:00	1.41170	1.42460	1.41135	1.41560	804418";;;;
"2009-06-02 00:00	1.41555	1.43310	1.41015	1.42910	772432";;;;
"2009-06-03 00:00	1.42905	1.43370	1.41085	1.41670	831294";;;;
"2009-06-04 00:00	1.41675	1.42410	1.40700	1.41835	945255";;;;
"2009-06-05 00:00	1.41845	1.42675	1.39325	1.39650	733533";;;;
"2009-06-07 00:00	1.39680	1.39770	1.39268	1.39725	36932";;;;
"2009-06-08 00:00	1.39725	1.40020	1.38050	1.39165	824485";;;;
"2009-06-09 00:00	1.39165	1.41010	1.38520	1.40670	761248";;;;
"2009-06-10 00:00	1.40670	1.41435	1.39150	1.40060	697812";;;;
"2009-06-11 00:00	1.40060	1.41715	1.39430	1.41060	674676";;;;
"2009-06-12 00:00	1.41060	1.41250	1.39360	1.40150	670321";;;;
"2009-06-14 00:00	1.39929	1.40002	1.39620	1.39754	45499";;;;
"2009-06-15 00:00	1.39756	1.39809	1.37484	1.37613	204424";;;;
"2009-06-16 00:00	1.37640	1.39196	1.37607	1.38346	205281";;;;
"2009-06-17 00:00	1.38348	1.39699	1.38203	1.39499	203997";;;;
"2009-06-18 00:00	1.39505	1.39897	1.38819	1.39099	203866";;;;
"2009-06-19 00:00	1.39115	1.40120	1.38830	1.39380	323788";;;;
"2009-06-21 00:00	1.39468	1.39550	1.39030	1.39030	24377";;;;
"2009-06-22 00:00	1.39030	1.39220	1.38260	1.38375	550839";;;;
"2009-06-23 00:00	1.38375	1.41080	1.38285	1.40800	610599";;;;
"2009-06-24 00:00	1.40795	1.41380	1.38875	1.39615	570999";;;;
"2009-06-25 00:00	1.39615	1.40394	1.38885	1.40281	541847";;;;
"2009-06-26 00:00	1.40269	1.41180	1.40140	1.40530	442107";;;;
"2009-06-28 00:00	1.40609	1.40765	1.40449	1.40691	24512";;;;
"2009-06-29 00:00	1.40696	1.40988	1.40679	1.40980	455439";;;;
"2009-06-30 00:00	1.40980	1.40988	1.40280	1.40313	571587";;;;
"2009-07-01 00:00	1.40280	1.41993	1.39978	1.41266	82276";;;;
"2009-07-02 00:00	1.41250	1.41385	1.39256	1.39663	81615";;;;
"2009-07-03 00:00	1.39672	1.40282	1.39584	1.39792	72253";;;;
"2009-07-05 00:00	1.39591	1.39784	1.39485	1.39694	8012";;;;
"2009-07-06 00:00	1.39678	1.39977	1.38749	1.39694	81165";;;;
"2009-07-07 00:00	1.39674	1.40497	1.38788	1.39007	81672";;;;
"2009-07-08 00:00	1.39011	1.39391	1.38294	1.38864	81188";;;;
"2009-07-09 00:00	1.38851	1.40722	1.38825	1.39941	81228";;;;
"2009-07-10 00:00	1.39919	1.40033	1.38734	1.39351	72466";;;;
"2009-07-12 00:00	1.39364	1.39780	1.39361	1.39724	8808";;;;
"2009-07-13 00:00	1.39734	1.40081	1.38942	1.39791	81323";;;;
"2009-07-14 00:00	1.39789	1.40136	1.39084	1.39791	80119";;;;
"2009-07-15 00:00	1.39802	1.41335	1.39688	1.40751	81140";;;;
"2009-07-16 00:00	1.40749	1.41648	1.40536	1.41174	80765";;;;
"2009-07-17 00:00	1.41160	1.41492	1.40599	1.40986	72383";;;;
"2009-07-19 00:00	1.40953	1.41454	1.40904	1.41396	8616";;;;
"2009-07-20 00:00	1.41413	1.42494	1.41406	1.42054	80119";;;;
"2009-07-21 00:00	1.42048	1.42760	1.41601	1.41840	81492";;;;
"2009-07-22 00:00	1.41857	1.42562	1.41529	1.42221	81847";;;;
"2009-07-23 00:00	1.42232	1.42908	1.41181	1.41468	80809";;;;
"2009-07-24 00:00	1.41429	1.42529	1.41337	1.42006	72704";;;;
"2009-07-26 00:00	1.42057	1.42316	1.41692	1.41959	7966";;;;
"2009-07-27 00:00	1.41936	1.42967	1.41897	1.42320	81137";;;;
"2009-07-28 00:00	1.42351	1.43028	1.41277	1.41801	79757";;;;
"2009-07-29 00:00	1.41781	1.41949	1.40043	1.40590	80887";;;;
"2009-07-30 00:00	1.40578	1.40940	1.40124	1.40901	82585";;;;
"2009-07-31 00:00	1.40903	1.42796	1.40834	1.42554	72894";;;;
"2009-08-02 00:00	1.42535	1.43084	1.42432	1.42495	9292";;;;
"2009-08-03 00:00	1.42517	1.44444	1.42025	1.44051	80437";;;;
"2009-08-04 00:00	1.44077	1.44295	1.43645	1.44138	81320";;;;
"2009-08-05 00:00	1.44144	1.44469	1.43540	1.44085	80900";;;;
"2009-08-06 00:00	1.44077	1.44284	1.43261	1.43601	82207";;;;
"2009-08-07 00:00	1.43602	1.44111	1.41533	1.41804	73145";;;;
"2009-08-09 00:00	1.41828	1.42046	1.41646	1.42001	9193";;;;
"2009-08-10 00:00	1.42002	1.42177	1.41014	1.41447	81744";;;;
"2009-08-11 00:00	1.41462	1.41849	1.41066	1.41571	82387";;;;
"2009-08-12 00:00	1.41557	1.42463	1.40827	1.42143	80516";;;;
"2009-08-13 00:00	1.42155	1.43264	1.42089	1.42893	82382";;;;
"2009-08-14 00:00	1.42897	1.43058	1.41561	1.42011	72560";;;;
"2009-08-16 00:00	1.41972	1.41972	1.41510	1.41549	8052";;;;
"2009-08-17 00:00	1.41531	1.41625	1.40440	1.41023	81457";;;;
"2009-08-18 00:00	1.41039	1.41529	1.40657	1.41271	76660";;;;
"2009-08-19 00:00	1.41405	1.42656	1.40804	1.42215	76472";;;;
"2009-08-20 00:00	1.42184	1.42738	1.41999	1.42411	80933";;;;
"2009-08-21 00:00	1.42399	1.43776	1.42043	1.43247	73815";;;;
"2009-08-23 00:00	1.43253	1.43572	1.43253	1.43441	9084";;;;
"2009-08-24 00:00	1.43442	1.43533	1.42775	1.42813	81708";;;;
"2009-08-25 00:00	1.42819	1.43609	1.42496	1.42895	81429";;;;
"2009-08-26 00:00	1.42884	1.43508	1.42026	1.42251	82161";;;;
"2009-08-27 00:00	1.42245	1.44054	1.42157	1.43630	82011";;;;
"2009-08-28 00:00	1.43642	1.43884	1.42790	1.43013	73273";;;;
"2009-08-30 00:00	1.43009	1.43187	1.42804	1.43107	8586";;;;
"2009-08-31 00:00	1.43109	1.43685	1.42531	1.43201	82015";;;;
"2009-09-01 00:00	1.43216	1.43780	1.41741	1.41964	81045";;;;
"2009-09-02 00:00	1.41940	1.42937	1.41901	1.42594	81910";;;;
"2009-09-03 00:00	1.42567	1.43466	1.42338	1.42505	81855";;;;
"2009-09-04 00:00	1.42490	1.43252	1.41894	1.42928	72894";;;;
"2009-09-06 00:00	1.42972	1.43276	1.42950	1.43217	7825";;;;
"2009-09-07 00:00	1.43243	1.43620	1.43142	1.43377	81287";;;;
"2009-09-08 00:00	1.43376	1.45351	1.43260	1.45049	81571";;;;
"2009-09-09 00:00	1.45056	1.45980	1.44631	1.45527	81282";;;;
"2009-09-10 00:00	1.45571	1.46103	1.45007	1.45702	81029";;;;
"2009-09-11 00:00	1.45721	1.46317	1.45527	1.45688	72837";;;;
"2009-09-13 00:00	1.45681	1.46067	1.45283	1.45373	9550";;;;
"2009-09-14 00:00	1.45372	1.46516	1.45121	1.46263	80821";;;;
"2009-09-15 00:00	1.46254	1.46850	1.45597	1.46776	81011";;;;
"2009-09-16 00:00	1.46779	1.47353	1.46429	1.47096	80737";;;;
"2009-09-17 00:00	1.47097	1.47654	1.46853	1.47237	80441";;;;
"2009-09-18 00:00	1.47245	1.47355	1.46455	1.47084	73040";;;;
"2009-09-20 00:00	1.47100	1.47121	1.46794	1.47021	8598";;;;
"2009-09-21 00:00	1.47029	1.47069	1.46082	1.46985	81766";;;;
"2009-09-22 00:00	1.46982	1.48383	1.46969	1.47925	81198";;;;
"2009-09-23 00:00	1.47932	1.48421	1.46852	1.47500	82024";;;;
"2009-09-24 00:00	1.47499	1.48026	1.46162	1.46260	81338";;;;
"2009-09-25 00:00	1.46282	1.47234	1.46114	1.46859	71871";;;;
"2009-09-27 00:00	1.46960	1.47197	1.46362	1.46425	7866";;;;
"2009-09-28 00:00	1.46426	1.46790	1.45593	1.45926	81002";;;;
"2009-09-29 00:00	1.45926	1.46455	1.45246	1.45981	81138";;;;
"2009-09-30 00:00	1.45983	1.46728	1.45723	1.46502	80701";;;;
"2009-10-01 00:00	1.46471	1.46514	1.45021	1.45141	80623";;;;
"2009-10-02 00:00	1.45141	1.46467	1.44792	1.45743	72388";;;;
"2009-10-04 00:00	1.45773	1.46317	1.45772	1.46229	8969";;;;
"2009-10-05 00:00	1.46210	1.46685	1.45908	1.46593	80860";;;;
"2009-10-06 00:00	1.46582	1.47612	1.46569	1.47011	81390";;;;
"2009-10-07 00:00	1.47005	1.47371	1.46480	1.47207	81942";;;;
"2009-10-08 00:00	1.47202	1.48160	1.47171	1.47636	80560";;;;
"2009-10-09 00:00	1.47640	1.47759	1.46721	1.47290	73125";;;;
"2009-10-11 00:00	1.47240	1.47412	1.46891	1.46912	8708";;;;
"2009-10-12 00:00	1.46914	1.48127	1.46751	1.47757	81069";;;;
"2009-10-13 00:00	1.47732	1.48756	1.47575	1.48431	82417";;;;
"2009-10-14 00:00	1.48422	1.49486	1.48371	1.49468	80662";;;;
"2009-10-15 00:00	1.49479	1.49687	1.48412	1.49639	81927";;;;
"2009-10-16 00:00	1.49627	1.49660	1.48463	1.49032	72964";;;;
"2009-10-18 00:00	1.49047	1.49178	1.48301	1.48397	8003";;;;
"2009-10-19 00:00	1.48433	1.49801	1.48321	1.49728	81262";;;;
"2009-10-20 00:00	1.49728	1.49940	1.48806	1.49234	79123";;;;
"2009-10-21 00:00	1.49226	1.50456	1.48846	1.50192	79682";;;;
"2009-10-22 00:00	1.50191	1.50590	1.49413	1.50305	80638";;;;
"2009-10-23 00:00	1.50306	1.50506	1.49830	1.50057	71051";;;;
"2009-10-25 00:00	1.49934	1.50107	1.49778	1.50061	8938";;;;
"2009-10-26 00:00	1.50069	1.50600	1.48420	1.48641	79782";;;;
"2009-10-27 00:00	1.48640	1.49260	1.47660	1.47997	79198";;;;
"2009-10-28 00:00	1.48000	1.48405	1.46836	1.46997	79499";;;;
"2009-10-29 00:00	1.46992	1.48582	1.46914	1.48280	80703";;;;
"2009-10-30 00:00	1.48268	1.48585	1.47003	1.47204	71495";;;;
"2009-11-01 00:00	1.47151	1.47423	1.46814	1.47317	5171";;;;
"2009-11-02 00:00	1.47295	1.48445	1.47173	1.47952	79699";;;;
"2009-11-03 00:00	1.47957	1.48069	1.46235	1.47143	79819";;;;
"2009-11-04 00:00	1.47174	1.49069	1.47070	1.48383	80169";;;;
"2009-11-05 00:00	1.48387	1.49166	1.48067	1.48616	80586";;;;
"2009-11-06 00:00	1.48612	1.49138	1.48102	1.48454	74670";;;;
"2009-11-08 00:00	1.48793	1.48956	1.48500	1.48941	4614";;;;
"2009-11-09 00:00	1.48953	1.50197	1.48802	1.49871	80206";;;;
"2009-11-10 00:00	1.49856	1.50206	1.49357	1.50031	80303";;;;
"2009-11-11 00:00	1.50029	1.50495	1.49498	1.50090	79481";;;;
"2009-11-12 00:00	1.50092	1.50149	1.48201	1.48649	79447";;;;
"2009-11-13 00:00	1.48634	1.49350	1.48231	1.48991	74684";;;;
"2009-11-15 00:00	1.49164	1.49636	1.49133	1.49517	6093";;;;
"2009-11-16 00:00	1.49498	1.50148	1.48805	1.49791	79953";;;;
"2009-11-17 00:00	1.49785	1.49843	1.48048	1.48845	79462";;;;
"2009-11-18 00:00	1.48830	1.49896	1.48661	1.49461	79465";;;;
"2009-11-19 00:00	1.49450	1.49503	1.48395	1.49144	80183";;;;
"2009-11-20 00:00	1.49118	1.49347	1.47998	1.48595	74797";;;;
"2009-11-22 00:00	1.48551	1.49077	1.48313	1.48989	5119";;;;
"2009-11-23 00:00	1.48982	1.49977	1.48832	1.49458	79811";;;;
"2009-11-24 00:00	1.49445	1.49887	1.48859	1.49612	79095";;;;
"2009-11-25 00:00	1.49614	1.51441	1.49598	1.51240	79318";;;;
"2009-11-26 00:00	1.51227	1.51381	1.49404	1.49598	79366";;;;
"2009-11-27 00:00	1.49594	1.49893	1.48264	1.49853	74403";;;;
"2009-11-29 00:00	1.50094	1.50197	1.49620	1.49971	4429";;;;
"2009-11-30 00:00	1.49996	1.50825	1.49702	1.50094	79577";;;;
"2009-12-01 00:00	1.50064	1.51194	1.49719	1.50891	79076";;;;
"2009-12-02 00:00	1.50881	1.51096	1.50290	1.50761	80190";;;;
"2009-12-03 00:00	1.50759	1.51398	1.50344	1.50518	78859";;;;
"2009-12-04 00:00	1.50521	1.50911	1.48188	1.48547	74249";;;;
"2009-12-06 00:00	1.48532	1.48949	1.48487	1.48765	6554";;;;
"2009-12-07 00:00	1.48755	1.49042	1.47535	1.48532	79077";;;;
"2009-12-08 00:00	1.48515	1.48652	1.46699	1.47078	79739";;;;
"2009-12-09 00:00	1.47055	1.47809	1.46717	1.47389	80143";;;;
"2009-12-10 00:00	1.47367	1.47597	1.46827	1.47306	78406";;;;
"2009-12-11 00:00	1.47294	1.47758	1.45845	1.46112	74637";;;;
"2009-12-13 00:00	1.46224	1.46390	1.45955	1.46235	4688";;;;
"2009-12-14 00:00	1.46201	1.46848	1.46042	1.46505	80005";;;;
"2009-12-15 00:00	1.46518	1.46577	1.45011	1.45379	79767";;;;
"2009-12-16 00:00	1.45331	1.45903	1.45023	1.45218	79604";;;;
"2009-12-17 00:00	1.45231	1.45242	1.43035	1.43452	80790";;;;
"2009-12-18 00:00	1.43446	1.44105	1.42582	1.43364	75795";;;;
"2009-12-20 00:00	1.43037	1.43480	1.42972	1.43240	5723";;;;
"2009-12-21 00:00	1.43246	1.43727	1.42636	1.42897	79957";;;;
"2009-12-22 00:00	1.42889	1.43320	1.42149	1.42552	80187";;;;
"2009-12-23 00:00	1.42553	1.43646	1.42315	1.43351	81125";;;;
"2009-12-24 00:00	1.43334	1.44180	1.43278	1.43577	79264";;;;
"2009-12-25 00:00	1.43579	1.44365	1.43570	1.43772	73987";;;;
"2009-12-27 00:00	1.43859	1.43927	1.43505	1.43569	6347";;;;
"2009-12-28 00:00	1.43579	1.44138	1.43524	1.43613	80168";;;;
"2009-12-29 00:00	1.43609	1.44572	1.43173	1.43231	80607";;;;
"2009-12-30 00:00	1.43237	1.43606	1.42694	1.43513	79442";;;;
"2009-12-31 00:00	1.43522	1.44400	1.43025	1.43276	79548";;;;
"2010-01-01 00:00	1.43287	1.43356	1.43181	1.43335	74598";;;;
"2010-01-03 00:00	1.43024	1.43359	1.42870	1.42886	4500";;;;
"2010-01-04 00:00	1.42868	1.44556	1.42559	1.44172	79921";;;;
"2010-01-05 00:00	1.44169	1.44834	1.43323	1.43460	80035";;;;
"2010-01-06 00:00	1.43448	1.44432	1.42807	1.44223	81105";;;;
"2010-01-07 00:00	1.44226	1.44267	1.42976	1.43157	80736";;;;
"2010-01-08 00:00	1.43154	1.44382	1.42616	1.44083	74625";;;;
"2010-01-10 00:00	1.44265	1.44940	1.44049	1.44825	5358";;;;
"2010-01-11 00:00	1.44811	1.45539	1.44693	1.44891	80191";;;;
"2010-01-12 00:00	1.44874	1.45479	1.44507	1.44680	79343";;;;
"2010-01-13 00:00	1.44656	1.45797	1.44550	1.45314	80586";;;;
"2010-01-14 00:00	1.45275	1.45546	1.44450	1.44728	80124";;;;
"2010-01-15 00:00	1.44719	1.44777	1.43347	1.43849	74643";;;;
"2010-01-17 00:00	1.43530	1.43742	1.43332	1.43425	6327";;;;
"2010-01-18 00:00	1.43437	1.44118	1.43325	1.44002	80200";;;;
"2010-01-19 00:00	1.43989	1.44124	1.42498	1.42858	79141";;;;
"2010-01-20 00:00	1.42859	1.42867	1.40780	1.41176	80083";;;;
"2010-01-21 00:00	1.41154	1.41422	1.40247	1.41051	78872";;;;
"2010-01-22 00:00	1.41060	1.41805	1.40875	1.41361	74624";;;;
"2010-01-24 00:00	1.41557	1.41705	1.41396	1.41462	4553";;;;
"2010-01-25 00:00	1.41488	1.41939	1.41248	1.41628	79709";;;;
"2010-01-26 00:00	1.41636	1.41780	1.40397	1.40696	79234";;;;
"2010-01-27 00:00	1.40681	1.40957	1.39903	1.40036	79682";;;;
"2010-01-28 00:00	1.40026	1.40516	1.39172	1.39310	79567";;;;
"2010-01-29 00:00	1.39291	1.39861	1.38589	1.38605	72991";;;;
"2010-01-31 00:00	1.38608	1.38873	1.38518	1.38698	5583";;;;
"2010-02-01 00:00	1.38711	1.39366	1.38501	1.39240	80205";;;;
"2010-02-02 00:00	1.39239	1.39759	1.38830	1.39613	79933";;;;
"2010-02-03 00:00	1.39631	1.40247	1.38773	1.38798	80188";;;;
"2010-02-04 00:00	1.38781	1.38964	1.36919	1.37030	79924";;;;
"2010-02-05 00:00	1.37053	1.37412	1.35816	1.36763	74293";;;;
"2010-02-07 00:00	1.36553	1.36661	1.36282	1.36563	6283";;;;
"2010-02-08 00:00	1.36569	1.37128	1.36195	1.36512	79898";;;;
"2010-02-09 00:00	1.36497	1.38385	1.36456	1.37913	78942";;;;
"2010-02-10 00:00	1.37897	1.38112	1.36747	1.37672	80692";;;;
"2010-02-11 00:00	1.37664	1.37999	1.35930	1.36610	79965";;;;
"2010-02-12 00:00	1.36608	1.36873	1.35276	1.36305	74172";;;;
"2010-02-14 00:00	1.36240	1.36294	1.36032	1.36204	4587";;;;
"2010-02-15 00:00	1.36214	1.36323	1.35767	1.36048	79896";;;;
"2010-02-16 00:00	1.36053	1.37778	1.36010	1.37664	80757";;;;
"2010-02-17 00:00	1.37661	1.37892	1.35618	1.35734	80384";;;;
"2010-02-18 00:00	1.35736	1.36529	1.34431	1.34903	81197";;;;
"2010-02-19 00:00	1.34883	1.36172	1.34525	1.36082	75091";;;;
"2010-02-21 00:00	1.36330	1.36451	1.35993	1.36274	5735";;;;
"2010-02-22 00:00	1.36288	1.36534	1.35723	1.36024	80005";;;;
"2010-02-23 00:00	1.36001	1.36917	1.34950	1.35134	80446";;;;
"2010-02-24 00:00	1.35158	1.36253	1.35113	1.35124	80271";;;;
"2010-02-25 00:00	1.35123	1.35696	1.34484	1.35468	81379";;;;
"2010-02-26 00:00	1.35446	1.36825	1.35433	1.36280	74021";;;;
"2010-02-28 00:00	1.36207	1.36482	1.36134	1.36326	6323";;;;
"2010-03-01 00:00	1.36322	1.36538	1.34589	1.35333	80541";;;;
"2010-03-02 00:00	1.35327	1.36507	1.34345	1.36203	80041";;;;
"2010-03-03 00:00	1.36192	1.37356	1.35898	1.36914	80450";;;;
"2010-03-04 00:00	1.36900	1.37108	1.35504	1.35807	80182";;;;
"2010-03-05 00:00	1.35802	1.36297	1.35288	1.36222	73779";;;;
"2010-03-07 00:00	1.36316	1.36640	1.36232	1.36560	4623";;;;
"2010-03-08 00:00	1.36534	1.37038	1.36038	1.36229	79503";;;;
"2010-03-09 00:00	1.36212	1.36348	1.35337	1.35948	79293";;;;
"2010-03-10 00:00	1.35941	1.36795	1.35416	1.36298	80070";;;;
